"BehaviorSpace results (NetLogo 7.0.0)","Table version 2.0"
"Segregation.nlogox"
"evolutivo_densidad"
"10/26/2025 18:00:30:650 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","visualization","%-similar-wanted","density","[step]","count turtles with [ not happy? ]","percent-similar","percent-unhappy"
"64","square-x","60","90","212","8","97.80143485304328","0.3399915002124947"
"69","square-x","60","90","138","9","97.47380675203725","0.3836317135549872"
"70","square-x","60","90","95","23","96.9877408056042","0.9812286689419796"
"69","square-x","60","90","139","9","97.45052386495927","0.3836317135549872"
"64","square-x","60","90","213","8","97.81300624855358","0.3399915002124947"
"70","square-x","60","90","96","21","96.9994162288383","0.8959044368600683"
"64","square-x","60","90","214","9","97.80168922827723","0.3824904377390565"
"69","square-x","60","90","140","7","97.50844102922342","0.29838022165387895"
"64","square-x","60","90","215","8","97.79011917158394","0.3399915002124947"
"70","square-x","60","90","97","22","97.11818924279547","0.938566552901024"
"69","square-x","60","90","141","8","97.50873108265425","0.3410059676044331"
"64","square-x","60","90","216","7","97.80168922827723","0.2974925626859329"
"70","square-x","60","90","98","21","97.07083673707551","0.8959044368600683"
"69","square-x","60","90","142","7","97.49708963911526","0.29838022165387895"
"64","square-x","60","90","217","8","97.80168922827723","0.3399915002124947"
"69","square-x","60","90","143","4","97.56665502386774","0.17050298380221654"
"70","square-x","60","90","99","22","97.0365184925913","0.938566552901024"
"64","square-x","60","90","218","8","97.80194354465526","0.3399915002124947"
"69","square-x","60","90","144","6","97.54422718808193","0.2557544757033248"
"70","square-x","60","90","100","23","97.0601959869342","0.9812286689419796"
"64","square-x","60","90","219","6","97.82482934166377","0.254993625159371"
"69","square-x","60","90","145","6","97.54422718808193","0.2557544757033248"
"70","square-x","60","90","101","24","97.10618436406068","1.023890784982935"
"64","square-x","60","90","220","7","97.83715012722645","0.2974925626859329"
"70","square-x","60","90","102","22","97.08250671023457","0.938566552901024"
"69","square-x","60","90","146","7","97.54394133395414","0.29838022165387895"
"64","square-x","60","90","221","8","97.8368999421631","0.3399915002124947"
"69","square-x","60","90","147","4","97.57857974388824","0.17050298380221654"
"70","square-x","60","90","103","26","97.12952158693116","1.1092150170648465"
"70","square-x","60","90","104","30","97.01353243117126","1.2798634812286689"
"64","square-x","60","90","222","8","97.82558408512607","0.3399915002124947"
"69","square-x","60","90","148","4","97.56693830034925","0.17050298380221654"
"70","square-x","60","90","105","30","96.98879551820728","1.2798634812286689"
"64","square-x","60","90","223","8","97.8368999421631","0.3399915002124947"
"69","square-x","60","90","149","3","97.57857974388824","0.1278772378516624"
"70","square-x","60","90","106","31","97.05985299264964","1.3225255972696246"
"64","square-x","60","90","224","8","97.84846732215154","0.3399915002124947"
"69","square-x","60","90","150","3","97.58994062172548","0.1278772378516624"
"70","square-x","60","90","107","28","97.07356884691617","1.1945392491467577"
"69","square-x","60","90","151","3","97.60186263096624","0.1278772378516624"
"64","square-x","60","90","225","6","97.8713558537714","0.254993625159371"
"69","square-x","60","90","152","5","97.59078212290503","0.2131287297527707"
"70","square-x","60","90","108","22","97.17586649550705","0.938566552901024"
"70","square-x","60","90","109","15","97.28121353558926","0.6399317406143344"
"64","square-x","60","90","226","5","97.8595395117436","0.21249468763280915"
"69","square-x","60","90","153","4","97.60186263096624","0.17050298380221654"
"70","square-x","60","90","110","17","97.31653249329133","0.7252559726962458"
"70","square-x","60","90","111","24","97.24941724941725","1.023890784982935"
"64","square-x","60","90","227","4","97.88267962513017","0.16999575010624735"
"69","square-x","60","90","154","1","97.62514551804425","0.042625745950554135"
"70","square-x","60","90","112","19","97.25755630762049","0.810580204778157"
"64","square-x","60","90","228","3","97.88267962513017","0.1274968125796855"
"69","square-x","60","90","155","1","97.63678696158323","0.042625745950554135"
"70","square-x","60","90","113","15","97.3281997433205","0.6399317406143344"
"64","square-x","60","90","229","3","97.9176307265155","0.1274968125796855"
"69","square-x","60","90","156","1","97.63678696158323","0.042625745950554135"
"70","square-x","60","90","114","13","97.38714568995684","0.5546075085324232"
"70","square-x","60","90","115","11","97.39850676621559","0.469283276450512"
"64","square-x","60","90","230","3","97.89424968182344","0.1274968125796855"
"69","square-x","60","90","157","0","97.64842840512223","0"
"70","square-x","60","90","116","10","97.45742943783532","0.42662116040955633"
"64","square-x","60","90","231","3","97.90581973851673","0.1274968125796855"
"70","square-x","60","90","117","9","97.44546833080602","0.3839590443686007"
"64","square-x","60","90","232","3","97.88292457195743","0.1274968125796855"
"70","square-x","60","90","118","8","97.44487224361218","0.3412969283276451"
"64","square-x","60","90","233","3","97.89424968182344","0.1274968125796855"
"70","square-x","60","90","119","11","97.43380380263619","0.469283276450512"
"64","square-x","60","90","234","4","97.87160208212839","0.16999575010624735"
"64","square-x","60","90","235","2","97.91738979521","0.08499787505312367"
"70","square-x","60","90","120","13","97.42274052478133","0.5546075085324232"
"64","square-x","60","90","236","1","97.91738979521","0.042498937526561836"
"70","square-x","60","90","121","13","97.37517498833411","0.5546075085324232"
"64","square-x","60","90","237","1","97.92895985190327","0.042498937526561836"
"70","square-x","60","90","122","15","97.37517498833411","0.6399317406143344"
"64","square-x","60","90","238","1","97.92895985190327","0.042498937526561836"
"70","square-x","60","90","123","16","97.39972014925374","0.6825938566552902"
"64","square-x","60","90","239","2","97.9176307265155","0.08499787505312367"
"70","square-x","60","90","124","17","97.39911359925357","0.7252559726962458"
"64","square-x","60","90","240","3","97.90606200832947","0.1274968125796855"
"70","square-x","60","90","125","18","97.41047474629652","0.7679180887372014"
"64","square-x","60","90","241","2","97.90581973851673","0.08499787505312367"
"70","square-x","60","90","126","18","97.34265734265735","0.7679180887372014"
"64","square-x","60","90","242","3","97.9176307265155","0.1274968125796855"
"70","square-x","60","90","127","17","97.41047474629652","0.7252559726962458"
"64","square-x","60","90","243","4","97.88243462161536","0.16999575010624735"
"70","square-x","60","90","128","13","97.4107767669699","0.5546075085324232"
"64","square-x","60","90","244","3","97.90581973851673","0.1274968125796855"
"70","square-x","60","90","129","9","97.49212644348536","0.3839590443686007"
"64","square-x","60","90","245","2","97.89400601712566","0.08499787505312367"
"70","square-x","60","90","130","6","97.59682687820812","0.25597269624573377"
"64","square-x","60","90","246","3","97.89424968182344","0.1274968125796855"
"70","square-x","60","90","131","4","97.6193254755514","0.17064846416382254"
"64","square-x","60","90","247","3","97.88243462161536","0.1274968125796855"
"70","square-x","60","90","132","6","97.59626604434072","0.25597269624573377"
"64","square-x","60","90","248","3","97.88243462161536","0.1274968125796855"
"70","square-x","60","90","133","8","97.57406111499883","0.3412969283276451"
"64","square-x","60","90","249","3","97.89400601712566","0.1274968125796855"
"70","square-x","60","90","134","6","97.6201586560896","0.25597269624573377"
"64","square-x","60","90","250","3","97.90581973851673","0.1274968125796855"
"70","square-x","60","90","135","7","97.56154474390387","0.2986348122866894"
"70","square-x","60","90","136","7","97.59710719701388","0.2986348122866894"
"64","square-x","60","90","251","3","97.91738979521","0.1274968125796855"
"70","square-x","60","90","137","7","97.59682687820812","0.2986348122866894"
"64","square-x","60","90","252","3","97.90557741263596","0.1274968125796855"
"70","square-x","60","90","138","7","97.59682687820812","0.2986348122866894"
"64","square-x","60","90","253","4","97.90581973851673","0.16999575010624735"
"70","square-x","60","90","139","8","97.59682687820812","0.3412969283276451"
"64","square-x","60","90","254","6","97.89473684210527","0.254993625159371"
"70","square-x","60","90","140","9","97.57377814067421","0.3839590443686007"
"64","square-x","60","90","255","8","97.83664969921332","0.3399915002124947"
"64","square-x","60","90","256","5","97.87110956843689","0.21249468763280915"
"70","square-x","60","90","141","8","97.52654299381635","0.3412969283276451"
"64","square-x","60","90","257","4","97.89400601712566","0.16999575010624735"
"70","square-x","60","90","142","4","97.64376530969322","0.17064846416382254"
"64","square-x","60","90","258","4","97.89400601712566","0.16999575010624735"
"64","square-x","60","90","259","6","97.88292457195743","0.254993625159371"
"70","square-x","60","90","143","5","97.65597667638484","0.21331058020477817"
"64","square-x","60","90","260","4","97.88243462161536","0.16999575010624735"
"70","square-x","60","90","144","5","97.67930029154519","0.21331058020477817"
"64","square-x","60","90","261","3","97.89400601712566","0.1274968125796855"
"70","square-x","60","90","145","5","97.6557032890133","0.21331058020477817"
"64","square-x","60","90","262","2","97.91714880814627","0.08499787505312367"
"70","square-x","60","90","146","7","97.65625","0.2986348122866894"
"70","square-x","60","90","147","8","97.6445895522388","0.3412969283276451"
"64","square-x","60","90","263","1","97.92872020365657","0.042498937526561836"
"70","square-x","60","90","148","6","97.64404012129695","0.25597269624573377"
"64","square-x","60","90","264","2","97.91714880814627","0.08499787505312367"
"70","square-x","60","90","149","3","97.69015398973401","0.12798634812286688"
"64","square-x","60","90","265","0","97.96343439018746","0"
"70","square-x","60","90","150","3","97.69015398973401","0.12798634812286688"
"70","square-x","60","90","151","4","97.69042342237256","0.17064846416382254"
"70","square-x","60","90","152","5","97.67875889420273","0.21331058020477817"
"70","square-x","60","90","153","6","97.6670943660329","0.25597269624573377"
"70","square-x","60","90","154","4","97.69015398973401","0.17064846416382254"
"70","square-x","60","90","155","3","97.72541700688208","0.12798634812286688"
"70","square-x","60","90","156","2","97.73681754549696","0.08532423208191127"
"70","square-x","60","90","157","1","97.7484834344377","0.042662116040955635"
"70","square-x","60","90","158","1","97.7484834344377","0.042662116040955635"
"70","square-x","60","90","159","2","97.7370815350519","0.08532423208191127"
"70","square-x","60","90","160","2","97.72515165655624","0.08532423208191127"
"70","square-x","60","90","161","2","97.73681754549696","0.08532423208191127"
"70","square-x","60","90","162","4","97.71401912759505","0.17064846416382254"
"70","square-x","60","90","163","4","97.7134857676155","0.17064846416382254"
"70","square-x","60","90","164","4","97.72541700688208","0.17064846416382254"
"70","square-x","60","90","165","5","97.7020879505424","0.21331058020477817"
"70","square-x","60","90","166","4","97.7134857676155","0.17064846416382254"
"70","square-x","60","90","167","5","97.69069279216235","0.21331058020477817"
"70","square-x","60","90","168","6","97.6670943660329","0.25597269624573377"
"70","square-x","60","90","169","5","97.69015398973401","0.21331058020477817"
"70","square-x","60","90","170","6","97.69042342237256","0.25597269624573377"
"70","square-x","60","90","171","8","97.66736645672964","0.3412969283276451"
"70","square-x","60","90","172","7","97.69042342237256","0.2986348122866894"
"70","square-x","60","90","173","6","97.65515632291181","0.25597269624573377"
"70","square-x","60","90","174","7","97.6670943660329","0.2986348122866894"
"70","square-x","60","90","175","7","97.6670943660329","0.2986348122866894"
